gene_name,chr.x,TSS.x,TES.x,pg_adsp,pg_ukb_igap,pg_ukb_eadb,pg_ukb_proxy,adsp_size.x,ukb_size.x,gene_ind.x,ensembl,gene_names,pg_X1_adsp,pg_X2_adsp,pnl_X2_adsp,pg_X1_ukb,pg_X2_ukb,pnl_X2_ukb,stage1_fstat,stage1_X2_fstat,num_snps,adsp_size.y,ukb_size.y,gene_ind.y,chr.y,TSS.y,TES.y
SPRYD4,12,56468566,56468567,0.165707988240153,0.946331739021215,0.987971460044992,0.70682290737072,10454,367182,11952,ENSG00000176422.13,ENSG00000176422.13,0.353192393993696,0.499559505556437,0.46824311500712,0.0331611484772143,0.0861321659167671,0.545022367652233,90.7349362633337,11.120664407793884,2,10454,367182,11952,12,56468566,56468567
SPSB2,12,6889357,6889358,0.923332049392748,0.78607773856553,0.868289856836246,0.789453317893828,10454,367182,11474,ENSG00000111671.9,ENSG00000111671.9,0.918034938448989,0.994658510378139,0.991195029517244,0.206122937869522,0.0949041180162645,0.0777497425455007,25.1630924659196,5.939608915933776,4,10454,367182,11474,12,6889357,6889358
SPTBN1,2,54456284,54456285,0.898998978825361,0.442421973406045,0.554196389987432,0.135024158975501,10454,367182,2355,ENSG00000115306.15,ENSG00000115306.15,0.415693676684206,0.712667306162737,0.902346931196066,0.120147635618784,0.162547878195279,0.269719760198859,17.6513166675552,4.505334334871212,7,10454,367182,2355,2,54456284,54456285
SPTBN5,15,41890204,41890205,0.379511934110356,0.131997525349542,0.931133860210258,0.140514129433903,10454,367182,13701,ENSG00000137877.9,ENSG00000137877.9,0.326142324695936,0.565874587197179,0.676012982123802,0.947794219964631,0.246620458845001,0.0945281893831946,24.6755947638407,2.213705113585909,3,10454,367182,13701,15,41890204,41890205
SPTLC2,14,77616772,77616773,0.172710656850134,0.0698789519907945,0.31586053087632,0.984536276213889,10454,367182,13291,ENSG00000100596.6,ENSG00000100596.6,0.198110767869707,0.35877768397463,0.53024720535214,0.0989743688811844,0.25174677195144,0.848130579778946,11.366691960584,3.5692391066320757,9,10454,367182,13291,14,77616772,77616773
SRA1,5,140558251,140558252,0.68033633577701,0.361826317804319,0.953230523151336,0.649668015953711,10454,367182,5755,ENSG00000213523.10,ENSG00000213523.10,0.0721489336172326,0.19574480671459,0.865708047306981,0.176299337345759,0.000195959183028,9.43442614159989e-05,16.4796535333115,10.507079453753178,6,10454,367182,5755,5,140558251,140558252
SRD5A1,5,6633342,6633343,0.0819235908110486,0.565121099447223,0.223379892594995,0.208198886420573,10454,367182,5200,ENSG00000145545.11,ENSG00000145545.11,0.635352422724749,0.138954363495743,0.0536942242076803,0.402376456465048,0.628389519204797,0.63302726336719,32.9244968155833,6.945965168584001,5,10454,367182,5200,5,6633342,6633343
SRD5A3,4,55346108,55346109,0.710633017492579,0.672037328096942,0.302931055001078,0.546913774316308,10454,367182,4729,ENSG00000128039.10,ENSG00000128039.10,0.216925634388586,0.38041803484098,0.522768130926947,0.0890091658547677,0.180098999654582,0.463971079591945,24.8599937757531,8.38908803991322,10,10454,367182,4729,4,55346108,55346109
SRP14-AS1,15,40039310,40039311,0.775124985740019,0.400789986761097,0.547493204510731,0.655450654786948,10454,367182,13653,ENSG00000248508.6,ENSG00000248508.6,0.912244379870849,0.936553586908621,0.730180293847009,0.115506349794362,0.111108262593973,0.166156542597544,19.7441323535905,5.165242967907327,5,10454,367182,13653,15,40039310,40039311
SRP19,5,112861221,112861222,0.133026200184776,0.343179875103903,0.473469422525347,0.426125228609625,10454,367182,5584,ENSG00000153037.13,ENSG00000153037.13,0.275677386939434,100,,0.143881908368105,,,12.1767984498489,<rpy2.rinterface_lib.sexp.NULLType object at 0x7fac5a8e9740> [RTYPES.NILSXP],2,10454,367182,5584,5,112861221,112861222
SRP54-AS1,14,34982531,34982532,0.777623318555357,0.486018118540934,0.998769655393621,0.73945397027668,10454,367182,12993,ENSG00000258704.6,ENSG00000258704.6,0.819021838199684,0.684892805113377,0.401241078234568,0.555455034076493,0.383451439744819,0.21028718949595,13.7750681681143,4.021530923049178,5,10454,367182,12993,14,34982531,34982532
SRP72,4,56466914,56466915,0.0062088147638128,0.754458919385726,0.961542882224182,0.960372336722692,10454,367182,4740,ENSG00000174780.15,ENSG00000174780.15,0.166745053644115,0.370228175396664,0.783639777208922,0.926397905332448,0.718241245879699,0.4189121640943,25.7703079855602,7.015992416149294,7,10454,367182,4740,4,56466914,56466915
SRPK2,7,105399307,105399308,0.926947811997623,0.788823231370729,0.776042547822007,0.828049682465082,10454,367182,7697,ENSG00000135250.16,ENSG00000135250.16,0.786890730610287,0.656506361029183,0.380674298278054,0.0369414660248879,0.0210129433070311,0.0663081176318817,11.3188179028528,2.094677658450399,5,10454,367182,7697,7,105399307,105399308
SRR,17,2303382,2303383,0.989057393491736,0.758016305906345,0.54694306151917,0.663651106981506,10454,367182,15265,ENSG00000167720.12,ENSG00000167720.12,0.820465633448451,100,,0.765452547750613,,,10.0337316354053,<rpy2.rinterface_lib.sexp.NULLType object at 0x7fb258c26700> [RTYPES.NILSXP],4,10454,367182,15265,17,2303382,2303383
SRXN1,20,653369,653370,0.231207729154568,0.49680269937675,0.765851601455382,0.975564483450483,10454,367182,18327,ENSG00000271303.1,ENSG00000271303.1,0.477014774266202,0.262134385810103,0.140540072748172,0.198218183979774,0.155972622212675,0.151141257281473,18.1897385345159,3.5474022909356058,17,10454,367182,18327,20,653369,653370
SSC4D,7,76409694,76409695,0.815158208928635,0.755683008002643,0.458894970128395,0.171405681960791,10454,367182,7495,ENSG00000146700.8,ENSG00000146700.8,0.692079964360945,0.913888308990519,0.878789845105469,0.0229293647078437,0.070642189496787,0.722179623845245,49.2827351944676,4.4215327302417435,2,10454,367182,7495,7,76409694,76409695
SSH2,17,29930275,29930276,0.536823541397739,0.851929756109695,0.839642804683127,0.777740643980808,10454,367182,15655,ENSG00000141298.17,ENSG00000141298.17,0.974705998553556,100,,0.0171738816948187,,,38.7177524718613,<rpy2.rinterface_lib.sexp.NULLType object at 0x7fcf7039f680> [RTYPES.NILSXP],2,10454,367182,15655,17,29930275,29930276
SSPO,7,149776041,149776042,0.984973785820958,0.552706303047744,0.401025822450234,0.497406769255038,10454,367182,7996,ENSG00000197558.11,ENSG00000197558.11,0.275310971879861,0.277604907645862,0.241295079032863,0.0142576926168053,0.0268187253245652,0.267142023947947,12.4560297678082,4.778563287363402,6,10454,367182,7996,7,149776041,149776042
SSR4P1,21,45074164,45074165,0.166143645265781,0.401267636167373,0.485383383470755,0.736087922729594,10454,367182,19026,ENSG00000235374.2,ENSG00000235374.2,0.690510610194418,0.42948440472216,0.215851363247443,0.0297415926467763,0.0034897669747043,0.0102456931178041,11.6246706075453,2.277716231936885,6,10454,367182,19026,21,45074164,45074165
SSTR3,22,37212321,37212322,0.79268564470276,0.547766762983188,0.752823538778818,0.821855372535412,10454,367182,19390,ENSG00000278195.1,ENSG00000278195.1,0.704514295793193,0.846997702258214,0.664340120046385,0.98944463742032,0.809099022916329,0.515199559748492,15.9283990530483,3.1886241598726954,14,10454,367182,19390,22,37212321,37212322
ST20,15,79915255,79915256,0.701703018674199,0.326760141954357,0.469683076224622,0.183754672657718,10454,367182,14037,ENSG00000180953.11,ENSG00000180953.11,0.58525415989221,0.843201693396406,0.835174024140175,0.0179595579391105,0.0288247870332396,0.221758526093223,31.2447616604853,5.794499335497994,12,10454,367182,14037,15,79915255,79915256
ST6GALNAC1,17,76643837,76643838,0.878441726370813,0.94741437337567,0.269635571268941,0.863927135838304,10454,367182,16359,ENSG00000070526.14,ENSG00000070526.14,0.933692154140563,0.554132496840931,0.278637219219291,0.065904978860459,0.180624714158585,0.840514113298108,11.0622947867963,3.661283428792336,9,10454,367182,16359,17,76643837,76643838
ST6GALNAC2,17,76586955,76586956,0.455181920967096,0.285065406979909,0.906321664431834,0.237676599834591,10454,367182,16358,ENSG00000070731.10,ENSG00000070731.10,0.309623092356532,0.0183132209169716,0.0082994233066043,0.716637144240356,0.887444926798088,0.743493308814269,17.0617707695342,4.491851091389771,12,10454,367182,16358,17,76586955,76586956
ST6GALNAC3,1,76074718,76074719,0.0347518236586708,0.2166083707902,0.215517275648385,0.335329710252583,10454,367182,825,ENSG00000184005.10,ENSG00000184005.10,0.0932343901662745,0.244449416651419,0.99809364216799,0.486955497024127,0.652533761528429,0.542710859667107,18.8885794546879,4.047381512026001,5,10454,367182,825,1,76074718,76074719
ST7L,1,112620824,112620825,0.0914515660684568,0.623236064568477,0.566355340688676,0.966052607982728,10454,367182,1040,ENSG00000007341.18,ENSG00000007341.18,0.60936686239118,0.739577245083637,0.558532615286922,0.59152957009383,0.138519727420997,0.0555493546560783,22.8650583437039,3.1666085651869653,2,10454,367182,1040,1,112620824,112620825
STAB1,3,52495337,52495338,0.685240702445561,0.676017316693696,0.851666366478463,0.728071118699832,10454,367182,3822,ENSG00000010327.10,ENSG00000010327.10,0.218111710604104,0.0313943736226424,0.0200755210063844,0.848249549904381,0.579489003098158,0.304450021137,14.7241985457647,2.8947647567344856,3,10454,367182,3822,3,52495337,52495338
STAG3L1,7,75359256,75359257,0.770006990818791,0.527552547768981,0.74471958490094,0.651949563600042,10454,367182,7477,ENSG00000205583.13,ENSG00000205583.13,0.293416811649116,0.52290260744716,0.660524929802185,0.264855793588674,0.471723573625994,0.610444252129578,10.3498640690728,6.316529528939814,3,10454,367182,7477,7,75359256,75359257
STAG3L4,7,67305986,67305987,0.982111654225212,0.207469404742318,0.115229376698247,0.0635477560560037,10454,367182,7428,ENSG00000106610.14,ENSG00000106610.14,0.107719186751373,0.235196121073302,0.57927267606446,0.0169537361478253,0.0494421874253293,0.575995694993587,38.221197951061,7.334070998120101,10,10454,367182,7428,7,67305986,67305987
STARD10,11,72794167,72794168,0.937123682356563,0.073522197059337,0.641543811304457,0.664503959362579,10454,367182,11014,ENSG00000214530.8,ENSG00000214530.8,0.617682620883475,0.285316814472914,0.132833304280501,0.0012362768355836,0.0049943300954999,0.685871345991921,35.8633575392951,4.218515074005919,6,10454,367182,11014,11,72794167,72794168
STIM2,4,26857677,26857678,0.221648125585692,0.467344659798139,0.0997544346428754,0.932902054554604,10454,367182,4648,ENSG00000109689.15,ENSG00000109689.15,0.948127160409593,0.72653838043094,0.425649261844559,0.790166885212658,0.946152265155501,0.84168092029659,28.1734617369361,10.087558973824285,6,10454,367182,4648,4,26857677,26857678
STK11,19,1177557,1177558,0.434552068923232,0.0304405359651878,0.00794591918004123,0.261111430387274,10454,367182,16845,ENSG00000118046.14,ENSG00000118046.14,0.871284433474973,0.720155218619891,0.427247015054246,0.287788700292704,0.382408770176633,0.373317081152678,13.9100511718581,6.1139922827947535,10,10454,367182,16845,19,1177557,1177558
STK17B,2,196176502,196176503,0.557143273049221,0.119279067317287,0.733488993397919,0.264241842470593,10454,367182,3088,ENSG00000081320.10,ENSG00000081320.10,0.0169940999091471,0.0485566559383201,0.552239398578703,0.495056839637145,0.787725292172347,0.913880499297688,12.082168757276,2.5144646888776907,7,10454,367182,3088,2,196176502,196176503
STK24,13,98577150,98577151,0.408702136058675,0.469448776033437,0.430120479403293,0.776750586431979,10454,367182,12729,ENSG00000102572.14,ENSG00000102572.14,0.786808332395445,0.486550270440283,0.242221061856466,0.756187419119943,0.791772569317973,0.542700816214856,20.0103461043501,5.207394837442064,10,10454,367182,12729,13,98577150,98577151
STK32C,10,132331846,132331847,0.863544259541566,0.234272102714662,0.879582487047808,0.285055529360741,10454,367182,10235,ENSG00000165752.16,ENSG00000165752.16,0.760918988332428,0.706674521514099,0.437906147116166,0.0974918802230129,0.241628044589305,0.758391745419269,47.0205989168034,5.315425459480509,7,10454,367182,10235,10,132331846,132331847
STMN3,20,63657681,63657682,0.233484712020214,0.690553176698735,0.0147150489849381,0.360270279824041,10454,367182,18818,ENSG00000197457.9,ENSG00000197457.9,0.668393567654739,0.491533622177771,0.266066919904723,0.408729871437909,0.519979951466638,0.429033658821959,18.8200710296463,3.276914978724513,6,10454,367182,18818,20,63657681,63657682
STOML1,15,73994621,73994622,0.771010245387551,0.978013271777918,0.516147158965629,0.583527043838785,10454,367182,13962,ENSG00000067221.13,ENSG00000067221.13,0.601498920319937,0.591409903042057,0.377837330604505,0.872395759592501,0.887726291232718,0.644903801940439,15.2247581211578,2.9165296855855947,9,10454,367182,13962,15,73994621,73994622
STON1,2,48530170,48530171,0.572917607427941,0.15167266040655,0.535621531127186,0.214020498081716,10454,367182,2345,ENSG00000243244.5,ENSG00000243244.5,0.783407812097994,0.617538226589326,0.345903046007533,0.176347640774721,0.282577483680199,0.402962320653803,12.6995153967844,4.092912270643328,4,10454,367182,2345,2,48530170,48530171
STOX1,10,68827540,68827541,0.44704687147446,0.484767232658444,0.245471546065451,0.898300774615973,10454,367182,9782,ENSG00000165730.14,ENSG00000165730.14,0.288886587657277,0.38244603989739,0.371827471035779,0.005715461397255,0.0096114526778019,0.198725793242633,79.5186950422322,10.2882999748463,4,10454,367182,9782,10,68827540,68827541
STPG1,1,24416933,24416934,0.711729625500367,0.867449906114419,0.919234782921042,0.964914945022306,10454,367182,335,ENSG00000001460.17,ENSG00000001460.17,0.33810379196958,0.288377646318561,0.210304414609235,0.263465722184624,0.411973997971492,0.469506689713442,13.3045921690762,3.2611901547071467,4,10454,367182,335,1,24416933,24416934
STRN,2,36966471,36966472,0.451367327386826,0.64594166267287,0.858956408135146,0.814132844125054,10454,367182,2261,ENSG00000115808.11,ENSG00000115808.11,0.685034722585318,100,,0.849980865652658,,,18.7408263157852,<rpy2.rinterface_lib.sexp.NULLType object at 0x7f3be502a680> [RTYPES.NILSXP],5,10454,367182,2261,2,36966471,36966472
STT3B,3,31532637,31532638,0.871904973355166,0.102781996672751,0.15821107234021,0.396844561866352,10454,367182,3537,ENSG00000163527.9,ENSG00000163527.9,0.177875412155454,0.224375252247977,0.27865961746307,0.718179601398649,0.928817745216782,0.89493025359909,10.6142335783376,1.9509928111044164,5,10454,367182,3537,3,31532637,31532638
STX2,12,130839265,130839266,0.332242146447951,0.952314667494292,0.443018389480049,0.817955476376936,10454,367182,12437,ENSG00000111450.13,ENSG00000111450.13,0.956399767186531,0.888624857627167,0.629190432373761,0.0164614193005286,0.016904236272483,0.12075644818707,13.3759056694588,3.471509424681784,18,10454,367182,12437,12,130839265,130839266
STXBP2,19,7636990,7636991,0.957763278038416,0.818650750016366,0.481137976922115,0.878884749580669,10454,367182,17052,ENSG00000076944.15,ENSG00000076944.15,0.613024950128008,0.378702300877076,0.194109546661582,0.180240876686472,0.407360735427582,0.982558403168568,13.1181893542944,4.377723293721279,16,10454,367182,17052,19,7636990,7636991
STYXL1,7,76048003,76048004,0.775544895914982,0.591463594946036,0.714695888980941,0.599394565933432,10454,367182,7491,ENSG00000127952.16,ENSG00000127952.16,0.665117284590586,0.910498574162795,0.989657741459837,0.373176173561675,0.402645091848851,0.311020248402256,119.839937681338,77.97774087033027,4,10454,367182,7491,7,76048003,76048004
SUGT1,13,52652708,52652709,0.399085945190173,0.154616946606094,0.164740841815171,0.786886130174533,10454,367182,12679,ENSG00000165416.14,ENSG00000165416.14,0.0916417644281299,0.229257634834362,0.751046330251687,0.0016213290584171,0.0038204779662868,0.273441211638263,20.1305528816158,4.821712003978691,2,10454,367182,12679,13,52652708,52652709
SULT1A1,16,28623624,28623625,0.252443010459831,0.512391435548534,0.0264790691573878,0.203032963782137,10454,367182,14620,ENSG00000196502.11,ENSG00000196502.11,0.0294814366597806,0.0641731717601292,0.385448417251622,0.0264754673431115,0.0104807118585194,0.0406213161908548,44.8122811288587,8.918476221359503,3,10454,367182,14620,16,28623624,28623625
SULT1A2,16,28597108,28597109,0.118481674979438,0.00344341967882067,0.0031084274892007,0.0114208097020028,10454,367182,14619,ENSG00000197165.10,ENSG00000197165.10,0.196153140991018,0.258093563878731,0.308261588736988,0.0251199170674346,0.0342752438460404,0.188274565766402,364.502555309955,6.862101861905351,2,10454,367182,14619,16,28597108,28597109
SULT1A4,16,29459888,29459889,0.100809104046505,0.095004129822882,0.140327579532764,0.0723380998419524,10454,367182,14650,ENSG00000213648.10,ENSG00000213648.10,0.73931878193781,100,,0.668728448579548,,,10.8342351425249,<rpy2.rinterface_lib.sexp.NULLType object at 0x7fe5c01d8800> [RTYPES.NILSXP],2,10454,367182,14650,16,29459888,29459889
SULT1B1,4,69787960,69787961,0.653083026429153,0.746476269644031,0.841884536303192,0.569781815243701,10454,367182,4760,ENSG00000173597.8,ENSG00000173597.8,0.0115818881341207,100,,0.136812142361235,,,10.784615691471,<rpy2.rinterface_lib.sexp.NULLType object at 0x7f08217fc900> [RTYPES.NILSXP],4,10454,367182,4760,4,69787960,69787961
SUMF1,3,4467280,4467281,0.470577413622022,0.527907008331071,0.59528209490116,0.241071257459339,10454,367182,3406,ENSG00000144455.13,ENSG00000144455.13,0.354932031160379,0.462597615849426,0.407508448768827,0.114458438658577,0.0079895591308845,0.007422887646488,13.8480310341986,3.5877609032402265,3,10454,367182,3406,3,4467280,4467281
SUMF2,7,56064001,56064002,0.919848194881546,0.934830243657319,0.888295722826538,0.861678196449935,10454,367182,7383,ENSG00000129103.17,ENSG00000129103.17,0.909616092113867,0.988522524186435,0.919552800998748,0.0525633923083009,0.0706915772383152,0.214451949683688,48.5965604330224,4.523307249145281,4,10454,367182,7383,7,56064001,56064002
SUN2,22,38766332,38766333,0.744011578385152,0.538782593200328,0.504566265192051,0.200673256294083,10454,367182,19438,ENSG00000100242.15,ENSG00000100242.15,0.341702576672044,100,,0.0819367301335435,,,13.3265577095836,<rpy2.rinterface_lib.sexp.NULLType object at 0x7fd41a279740> [RTYPES.NILSXP],2,10454,367182,19438,22,38766332,38766333
SUOX,12,55997179,55997180,0.663360063864518,0.526872334468682,0.539895875980136,0.430217517408654,10454,367182,11926,ENSG00000139531.12,ENSG00000139531.12,0.595245787822541,0.427760230962599,0.234045656758449,0.0977529037299197,0.0101010332871563,0.0111052160685817,45.7331252966644,3.8573699755459754,2,10454,367182,11926,12,55997179,55997180
SUPT20H,13,37059712,37059713,0.284342268816828,0.169366482116059,0.0664474666553399,0.902226119450512,10454,367182,12569,ENSG00000102710.19,ENSG00000102710.19,0.0746756312244791,0.078557749607577,0.166877783629309,0.119728108687999,0.294272730711694,0.872817667055908,49.9043967783167,20.40103672366586,5,10454,367182,12569,13,37059712,37059713
SUPT3H,6,45377952,45377953,0.33872622099783,0.470184994758776,0.629993026273241,0.881907442917925,10454,367182,6614,ENSG00000196284.15,ENSG00000196284.15,0.214286798944327,100,,0.44680381336515,,,15.5459201771806,<rpy2.rinterface_lib.sexp.NULLType object at 0x7f391aee99c0> [RTYPES.NILSXP],3,10454,367182,6614,6,45377952,45377953
SURF1,9,133356675,133356676,0.727542732231066,0.518886288815684,0.661969382184568,0.546446986753826,10454,367182,9391,ENSG00000148290.9,ENSG00000148290.9,0.755824025409176,0.921351338961278,0.795566374769588,0.388517674637567,0.450136585970098,0.355752405981035,23.651076781376,2.3515404080012146,5,10454,367182,9391,9,133356675,133356676
SURF6,9,133336397,133336398,0.108971513851267,0.512939081005079,0.582603093942799,0.371539185121281,10454,367182,9388,ENSG00000148296.6,ENSG00000148296.6,0.734593821858757,0.697995957599519,0.437008385171989,0.356452707413719,0.59651286905192,0.66884376179798,77.2933076257048,5.4150509958944095,4,10454,367182,9388,9,133336397,133336398
SUSD2,22,24181258,24181259,0.564524267202095,0.0254668878818188,0.0457997001654197,0.00183862812862684,10454,367182,19238,ENSG00000099994.10,ENSG00000099994.10,0.49688196117431,0.0954004873762915,0.0395386539476886,0.105370623935052,0.195902758168752,0.424449885890349,11.2777877034886,14.838306699543862,6,10454,367182,19238,22,24181258,24181259
SUSD4,1,223364201,223364202,0.711142475104781,0.732505626687935,0.759798524637234,0.915229559017621,10454,367182,1896,ENSG00000143502.14,ENSG00000143502.14,0.65645366510301,100,,0.647599279687192,,,11.3087966287136,<rpy2.rinterface_lib.sexp.NULLType object at 0x7f93cf0d1840> [RTYPES.NILSXP],2,10454,367182,1896,1,223364201,223364202
SUZ12P1,17,30709298,30709299,0.409859319362874,0.0875563930868161,0.0941274651539238,0.200316320792983,10454,367182,15664,ENSG00000264538.6,ENSG00000264538.6,0.116859038725539,0.119272733717184,0.180464346127279,0.0246848157992332,0.0801980281481033,0.979549433814728,15.4611996611827,10.566103208146915,2,10454,367182,15664,17,30709298,30709299
SVBP,1,42816803,42816804,0.785843515447298,0.666092077201988,0.939424092219464,0.610364859297188,10454,367182,613,ENSG00000177868.11,ENSG00000177868.11,0.404688002453309,0.426554764231379,0.314983864357437,0.847142063680193,0.16863162319558,0.0605259507419658,94.9278193566302,15.233978354737996,4,10454,367182,613,1,42816803,42816804
SVIL-AS1,10,29409401,29409402,0.555409480428271,0.706660452743493,0.657189673968429,0.850930674042054,10454,367182,9642,ENSG00000224597.9,ENSG00000224597.9,0.422932340619896,0.725332351141452,0.990951111291992,0.0931239209675286,0.103604099727187,0.190359561272016,27.0733178196828,3.591719657104518,4,10454,367182,9642,10,29409401,29409402
SYCE1L,16,77206440,77206441,0.496727142999767,0.578340424617768,0.808866565677919,0.863135040498036,10454,367182,15081,ENSG00000205078.5,ENSG00000205078.5,0.698177128575645,0.914372630882486,0.865555102266068,0.408336270146177,0.683897447317829,0.782436936551163,36.8869488782711,3.7178319593743905,11,10454,367182,15081,16,77206440,77206441
SYCP2L,6,10886830,10886831,0.195414294530322,0.611367288558257,0.276656086104292,0.892767567033743,10454,367182,6101,ENSG00000153157.12,ENSG00000153157.12,0.766229482419518,0.81968406055879,0.578129396854546,0.115822939483507,0.271708784932394,0.715201404166252,66.0310525380013,9.919961478728236,6,10454,367182,6101,6,10886830,10886831
SYNGR1,22,39349924,39349925,0.130033002528499,0.655278252826173,0.599614693391064,0.414500074330182,10454,367182,19455,ENSG00000100321.14,ENSG00000100321.14,0.836727917382564,0.883814677225396,0.651081955169861,0.082667479386521,0.13252696041189,0.310093180810171,20.0251853927051,4.562308098624627,6,10454,367182,19455,22,39349924,39349925
SYNGR3,16,1989659,1989660,0.501309922234536,0.690237745784279,0.776201372003107,0.936000770028207,10454,367182,14303,ENSG00000127561.14,ENSG00000127561.14,0.94133102811491,0.964003829792392,0.79441852603425,0.340138735081436,0.244577938913882,0.167348911012208,12.119981083782,1.9076989214783864,3,10454,367182,14303,16,1989659,1989660
SYNJ2,6,157981886,157981887,0.404426389999604,0.567276452996062,0.939082497801389,0.312705693306925,10454,367182,7005,ENSG00000078269.14,ENSG00000078269.14,0.733732529388431,0.926032382900682,0.845475531584154,0.0330739892214172,0.0947776609119347,0.679664337945342,10.7875466089144,16.303372190641067,15,10454,367182,7005,6,157981886,157981887
SYNM,15,99098216,99098217,0.95834031517491,0.327280525696499,0.0288489308319664,0.436446563967668,10454,367182,14166,ENSG00000182253.14,ENSG00000182253.14,0.0101376398634148,0.0351355272801078,0.76822316203284,0.57882914399746,0.774017222078646,0.651358952800293,12.4404039670407,3.937117120302025,11,10454,367182,14166,15,99098216,99098217
SYS1,20,45361936,45361937,0.779637080210819,0.197482363773628,0.260029190995777,0.1133402740111,10454,367182,18652,ENSG00000204070.9,ENSG00000204070.9,0.32153721014449,0.606330305410068,0.893203605907287,0.0629947840477802,0.0314656722508948,0.0628328254307964,14.5692127624753,6.4517351329454256,6,10454,367182,18652,20,45361936,45361937
SYTL2,11,85811158,85811159,0.00821694106984816,0.0327481789184637,0.322377728805901,0.019139035743992,10454,367182,11106,ENSG00000137501.17,ENSG00000137501.17,0.0071300738919656,0.0050651738665211,0.0679848943520557,0.287023273432392,0.566106362517622,0.947014562944583,21.9411680439924,7.153982516113281,3,10454,367182,11106,11,85811158,85811159
TACC3,4,1721489,1721490,0.33447985736496,0.480524099965246,0.23372196514282,0.0698725707939189,10454,367182,4529,ENSG00000013810.18,ENSG00000013810.18,0.113180883372564,100,,0.532903993713163,,,18.3449299878239,<rpy2.rinterface_lib.sexp.NULLType object at 0x7fae9209a800> [RTYPES.NILSXP],4,10454,367182,4529,4,1721489,1721490
TACSTD2,1,58577772,58577773,0.734216784758713,0.0481911784748765,0.0182500833568203,0.0155987982297475,10454,367182,766,ENSG00000184292.6,ENSG00000184292.6,0.0374062238908642,0.0944890406417095,0.53392740261013,0.7653394713539,0.191027139195634,0.0726731401900998,98.396355322464,16.37274392184955,3,10454,367182,766,1,58577772,58577773
TADA2A,17,37406873,37406874,0.105209860018283,0.0171449569255916,0.0810328609560668,0.0164430377992862,10454,367182,15767,ENSG00000276234.4,ENSG00000276234.4,0.652136747982794,0.740577884174607,0.528423227629554,0.991472308552136,0.728120729579048,0.425723434965465,40.1362096461516,4.1359505266887995,4,10454,367182,15767,17,37406873,37406874
TAF1A-AS1,1,222589933,222589934,0.503738252606044,0.186144055770902,0.893216389106959,0.748558645425704,10454,367182,1887,ENSG00000225265.1,ENSG00000225265.1,0.621677749573462,0.848505204786714,0.770568072162377,0.554071117960709,0.659878596250456,0.487823024069887,14.4305409227127,2.0222932704020966,3,10454,367182,1887,1,222589933,222589934
TAF1B,2,9843353,9843354,0.659168580316377,0.780342540572487,0.539899473168833,0.861960170260059,10454,367182,2102,ENSG00000115750.16,ENSG00000115750.16,0.727202037390342,0.612311042575393,0.353935141465402,0.0801388741518058,0.216180306840812,0.97229614343508,17.3275869688359,3.124037121263997,12,10454,367182,2102,2,9843353,9843354
TAF9,5,69369641,69369642,0.252693412987442,0.898341328642597,0.673351198029338,0.994761690695327,10454,367182,5400,ENSG00000273841.4,ENSG00000273841.4,0.41181125003406,100,,0.403726190020301,,,39.7470009836869,<rpy2.rinterface_lib.sexp.NULLType object at 0x7f865d02f700> [RTYPES.NILSXP],2,10454,367182,5400,5,69369641,69369642
TAGLN,11,117199320,117199321,0.829195100701573,0.187464847599183,0.439208649316695,0.0720318288744602,10454,367182,11243,ENSG00000149591.16,ENSG00000149591.16,0.0418608799351758,0.0838230246169117,0.365931524377384,0.0695495264293729,0.180217882476497,0.714767371361068,28.1544906118293,7.552446882598904,5,10454,367182,11243,11,117199320,117199321
TAMM41,3,11846918,11846919,0.720176584144384,0.666199374403697,0.233409076047409,0.100924212745759,10454,367182,3455,ENSG00000144559.10,ENSG00000144559.10,0.730072550232105,0.59508423190315,0.337732069587551,0.170282030335341,0.352930350919318,0.652700228232007,19.6967295237813,2.7509250542218373,7,10454,367182,3455,3,11846918,11846919
TANC2,17,63009555,63009556,0.0439265822037588,0.291313673509826,0.111738225033206,0.432855007101741,10454,367182,16170,ENSG00000170921.15,ENSG00000170921.15,0.0102514441710155,0.0331603109859403,0.637190522683,0.120796224321691,0.0939841061752461,0.127531942925627,21.6197058708357,2.6273535102959404,2,10454,367182,16170,17,63009555,63009556
TAP1,6,32853977,32853978,0.373379533633568,0.81350618662744,0.41584371417411,0.862833989977039,10454,367182,6418,ENSG00000168394.10,ENSG00000168394.10,0.478535113651357,0.734343697508298,0.734105998805733,0.0639266982031246,0.112475788150764,0.332902266203687,10.666672167732,3.025263210103453,7,10454,367182,6418,6,32853977,32853978
TAP2,6,32838779,32838780,0.841964000026376,0.600778615082111,0.612414496266045,0.791889562387978,10454,367182,6415,ENSG00000204267.13,ENSG00000204267.13,0.550921339069656,0.255072406978995,0.123161426034434,0.0049395831198343,0.001260093891301,0.0195491258987909,13.4958538721232,6.080006342475344,20,10454,367182,6415,6,32838779,32838780
TAPBP,6,33314386,33314387,0.0876272787399013,0.508765124323346,0.598616450400135,0.419735833928915,10454,367182,6441,ENSG00000231925.11,ENSG00000231925.11,0.920583023242883,100,,0.0287294703611113,,,18.8240348903412,<rpy2.rinterface_lib.sexp.NULLType object at 0x7f7873154740> [RTYPES.NILSXP],2,10454,367182,6441,6,33314386,33314387
