gene_name,pg_adsp,pnl_adsp,pg_ukb,pnl_ukb,adsp_size.x,ukb_size.x,gene_ind.x,ensembl,gene_names,pg_X1_adsp,pg_X2_adsp,pnl_X2_adsp,pg_X1_ukb,pg_X2_ukb,pnl_X2_ukb,stage1_r2,stage1_X2_f2,num_snps_original,num_snps_common,adsp_size.y,ukb_size.y,gene_ind.y,chr,TSS,TES
RP11-359E10.1,0.538092906515289,0.511424730838699,0.155407588379242,0.234980963277044,10454,367182,8401,ENSG00000270607.1,ENSG00000270607.1,0.795338779451584,100,100,0.0652471972883887,100,100,0.0173488869956364,0.000488972337421135,2349,1044,10454,367182,8400,11,19712618,19712619
RP11-360F5.1,0.829172185233548,0.47596821931854,0.063788876063027,0.332799751545782,10454,367182,7372,ENSG00000249207.1,ENSG00000249207.1,0.11622294455574,0.210032327867766,0.418836211684516,0.0715813980541427,0.180320006315783,0.671658007645194,0.0180654123575498,0.0206921364589151,2428,1195,10454,367182,7371,4,39120284,39120285
RP11-360F5.3,0.201113146824738,0.435002742749707,0.267329661159147,0.886506355970117,10454,367182,7401,ENSG00000249685.1,ENSG00000249685.1,0.114850628235023,100,100,0.0479580619165354,100,100,0.0987707114917187,0.0163347795097229,2419,1189,10454,367182,7400,4,39133912,39133913
RP11-360I2.1,0.773925402586318,0.672678869569687,0.90753248403072,0.690158567706644,10454,367182,8490,ENSG00000272130.1,ENSG00000272130.1,0.510181700272671,0.757426581473451,0.72689919157569,0.594800077822133,0.759533944576864,0.605222769736388,0.243905358660482,0.0090151032171813,1672,674,10454,367182,8489,5,21569754,21569755
RP11-363N22.3,0.756908812725569,0.622272086074646,0.784410367281011,0.477734168738882,10454,367182,5877,ENSG00000205740.2,ENSG00000205740.2,0.600278003338372,100,100,0.487672116799479,100,100,0.0514924761269144,0.0058330862454473,2228,1053,10454,367182,5876,10,972992,972993
RP11-365P13.5,0.77225502130313,0.933658192507427,0.941812825105863,0.82127540410497,10454,367182,8896,ENSG00000277767.1,ENSG00000277767.1,0.818698197524457,0.586736966127397,0.314001431453079,0.623191560917729,0.884138695178552,0.944331809247644,0.130689944351735,0.00353628222984767,2898,1373,10454,367182,8895,13,110916003,110916004
RP11-366M4.11,0.055148127047695,0.416238991161913,0.503836361772804,0.676419969902345,10454,367182,7349,ENSG00000248632.1,ENSG00000248632.1,0.456617962416851,100,100,0.581733642159253,100,100,0.017196296041633,0.00351166966578466,2958,1341,10454,367182,7348,4,164969476,164969477
RP11-367J11.3,0.676096450697602,0.744736271963412,0.94601108113804,0.908416663775458,10454,367182,7263,ENSG00000245468.3,ENSG00000245468.3,0.753935449186962,0.453595635045385,0.223340322941531,0.0550552232124799,0.0715344729824282,0.206649967106682,0.122256020689403,4.48770624148405e-05,3323,1584,10454,367182,7262,4,7103384,7103385
RP11-368I23.4,0.0532204656384826,0.236442430198984,0.572023584883959,0.799163311802679,10454,367182,8644,ENSG00000273177.1,ENSG00000273177.1,0.797191154068071,100,100,0.65328364503896,100,100,0.0114479413848541,0.0171091410144268,1766,751,10454,367182,8643,3,168928168,168928169
RP11-370I10.10,0.261698028239724,0.484895847096326,0.930662013083437,0.947322549126967,10454,367182,8776,ENSG00000275228.1,ENSG00000275228.1,0.293285922616434,100,100,0.23494451533543,100,100,0.0133883855851294,0.0153586546701242,2452,958,10454,367182,8775,12,48328471,48328472
RP11-372B4.3,0.593215729657508,0.802749424385926,0.782723565250592,0.999999668832801,10454,367182,8918,ENSG00000278356.1,ENSG00000278356.1,0.751332341127304,100,100,0.915230339673322,100,100,0.028560889093757,0.00463994818570787,2564,1211,10454,367182,8917,12,2885818,2885819
RP11-373D23.2,0.16672087045198,0.497202972845208,0.852585591830813,0.804932657454658,10454,367182,8404,ENSG00000270640.1,ENSG00000270640.1,0.172184002756494,0.35882217419615,0.666172388604057,0.146723073000169,0.0922890335290466,0.102922330697733,0.0308123057430137,0.000239365750891255,1805,811,10454,367182,8403,2,28396814,28396815
RP11-374M1.2,0.236115094331412,0.490463608933268,0.16350675732516,0.0863981290238479,10454,367182,6644,ENSG00000231527.5,ENSG00000231527.5,0.331698669284402,100,100,0.705759537962233,100,100,0.0428768852281375,0.00563602543740793,235,25,10454,367182,6643,9,61972239,61972240
RP11-375I20.6,0.958881885681972,0.761634824510107,0.171503567741053,0.957791032931356,10454,367182,7942,ENSG00000260633.1,ENSG00000260633.1,0.118786752065478,0.290060587311543,0.837238950891766,0.591617218471903,0.448420811728487,0.251271715599159,0.153652357774377,0.0144174229071983,2028,1054,10454,367182,7941,3,134349232,134349233
RP11-375N15.2,0.405724667905005,0.97427627556642,0.76622176448033,0.76726138458122,10454,367182,8507,ENSG00000272267.2,ENSG00000272267.2,0.756901417405808,100,100,0.726668571245481,100,100,0.0112207751211391,0.00192882589584267,3113,1172,10454,367182,8506,8,9555912,9555913
RP11-377D9.3,0.76188903759967,0.711882779936309,0.0968651895091535,0.0934514333989694,10454,367182,7670,ENSG00000255621.1,ENSG00000255621.1,0.916687023312973,100,100,0.220226681800474,100,100,0.0212347788469096,0.00061726634072971,2261,1031,10454,367182,7669,12,13008094,13008095
RP11-378A12.1,0.269951467180916,0.396207348939485,0.117819406377067,0.294683689980784,10454,367182,8883,ENSG00000277526.4,ENSG00000277526.4,0.495642780142109,100,100,0.496589116535108,100,100,0.0358697825890497,0.0035643652675973,3833,1104,10454,367182,8882,8,2623381,2623382
RP11-378A13.1,0.842071771566534,0.529892571779375,0.340310847458379,0.854032673372498,10454,367182,8007,ENSG00000261338.2,ENSG00000261338.2,0.294595646326205,100,100,0.649681249601077,100,100,0.399414167378625,0.0102934340777243,1523,679,10454,367182,8006,2,218255318,218255319
RP11-378G13.2,0.975026482767174,0.549817685873606,0.194679196936511,0.564981620939331,10454,367182,6147,ENSG00000219951.4,ENSG00000219951.4,0.392358480772247,0.572567217327862,0.535658070546235,0.530505364076706,0.664349342993793,0.514714581875552,0.0384293954489508,0.00967351810120366,1392,546,10454,367182,6146,6,83392415,83392416
RP11-378I6.1,0.684507083721947,0.669140880400877,0.575041046086373,0.615131050097487,10454,367182,8016,ENSG00000261402.1,ENSG00000261402.1,0.644936649400242,0.893633080822469,0.910675084225943,0.707931019494438,0.472694123001257,0.243839339333148,0.178996533582881,0.00110432843332553,2312,876,10454,367182,8015,9,19926093,19926094
RP11-378J18.8,0.617384538473398,0.504833774861999,0.110203864379959,0.898725190435617,10454,367182,8578,ENSG00000272750.1,ENSG00000272750.1,0.0711363175880441,0.195071462704432,0.911583920060815,0.00559109848876405,0.0117458812174566,0.271147927004159,0.220246324306758,0.0107233540487428,2048,1057,10454,367182,8577,1,222661511,222661512
RP11-379F4.4,0.24911466907452,0.495035381769446,0.270116674365993,0.375013186758667,10454,367182,7082,ENSG00000240207.6,ENSG00000240207.6,0.615760134407691,0.345607831174633,0.171137391778236,0.873418141914909,0.901704612395754,0.670041085671674,0.303010972895884,0.00171841851849136,2430,1522,10454,367182,7081,3,158734560,158734561
RP11-379F4.7,0.172511725273416,0.442745492792131,0.511056530314643,0.659528869553227,10454,367182,8483,ENSG00000272087.1,ENSG00000272087.1,0.238514457166258,0.437189009388405,0.606379751215613,0.878542459659822,0.0798164286535062,0.0248732092022158,0.0368429998056382,0.00968196045970023,2485,1574,10454,367182,8482,3,158693767,158693768
RP11-379F4.8,0.810965003822619,0.580734836653378,0.11477325567173,0.0959943096097749,10454,367182,8453,ENSG00000271778.1,ENSG00000271778.1,0.846175975125068,100,100,0.674576143369894,100,100,0.0120782762114206,0.00100785035578668,2370,1448,10454,367182,8452,3,158782546,158782547
RP11-379F4.9,0.409487457313376,0.832146397267232,0.880230235996626,0.999999980173903,10454,367182,8505,ENSG00000272247.1,ENSG00000272247.1,0.325225846852577,100,100,0.907867080835663,100,100,0.0961668169562437,0.000414552650355494,2337,1416,10454,367182,8504,3,158801863,158801864
RP11-379H18.1,0.591192372552184,0.53225198253371,0.520836557956656,0.956641120477128,10454,367182,8422,ENSG00000271122.1,ENSG00000271122.1,0.926552244916721,100,100,0.481512008402303,100,100,0.14967826572286,0.00871235965458525,2491,1183,10454,367182,8421,7,35695213,35695214
RP11-380O24.1,0.968813413349763,0.999999746797573,0.8348584723199,0.904108525408966,10454,367182,7580,ENSG00000254485.5,ENSG00000254485.5,0.619823212314114,0.77625362355172,0.609821358432981,0.231389717457627,0.132227934077364,0.105913848870428,0.0108311203769431,0.000522420597494836,2038,1024,10454,367182,7579,3,9355858,9355859
RP11-384K6.6,0.0840802045529373,0.226815235220229,0.943156777838506,0.775376994288649,10454,367182,7920,ENSG00000260404.3,ENSG00000260404.3,0.786853761139522,0.949488913844507,0.861249052423899,0.0306984293876843,0.049603460719931,0.24744956974991,0.103897576158236,0.00233998804007593,2334,1244,10454,367182,7919,4,118591772,118591773
RP11-384K6.8,0.420445736553322,0.462517038702606,0.267976545210541,0.241521024310731,10454,367182,9130,ENSG00000281731.2,ENSG00000281731.2,0.385127841116875,100,100,0.0432453202820292,100,100,0.0519414254966812,0.00234263329512257,2355,1301,10454,367182,9129,4,118685340,118685341
RP11-384P7.7,0.559553293384853,0.495880097893511,0.571296820402357,0.953743191810718,10454,367182,7972,ENSG00000260947.1,ENSG00000260947.1,0.96870460154382,0.852017423934733,0.572364520745332,0.904733262509921,0.89853558315345,0.655000785374958,0.0325959172773527,0.0301427159031282,2249,1361,10454,367182,7971,9,33697458,33697459
RP11-385F5.4,0.752150321598167,0.904637560523686,0.466847069860088,0.943139618458573,10454,367182,6576,ENSG00000230325.1,ENSG00000230325.1,0.446170051985471,100,100,0.853135187114681,100,100,0.0359522636692296,0.00576655079099524,2914,1246,10454,367182,6575,1,236540445,236540446
RP11-385F7.1,0.236964293469592,0.474605583655919,0.838651508722401,0.26465508418227,10454,367182,8409,ENSG00000270761.1,ENSG00000270761.1,0.257701225680417,100,100,0.0218939978723012,100,100,0.0339969830974334,0.0061501567964188,2305,1030,10454,367182,8408,6,47477571,47477572
RP11-386G11.10,0.762006033763442,0.605976111401238,0.326538336509265,0.893543420167078,10454,367182,7761,ENSG00000258017.1,ENSG00000258017.1,0.247059146806655,100,100,0.196344295102044,100,100,0.109668789155282,0.0133073258611104,1263,472,10454,367182,7760,12,49131170,49131171
RP11-386M24.4,0.94018187001553,0.910961579744949,0.605031317302426,0.711640691626417,10454,367182,7778,ENSG00000258741.3,ENSG00000258741.3,0.277702332697013,0.202740913182126,0.155924519982885,0.79757550264865,0.266053605144837,0.108062737645787,0.0539335345729321,0.0211787578722653,2918,1256,10454,367182,7777,15,92734194,92734195
RP11-386M24.6,0.108845586077515,0.676181082057906,0.370914501596037,0.541266201956803,10454,367182,7909,ENSG00000260337.3,ENSG00000260337.3,0.949283107703899,0.929757460172586,0.70668507438075,0.132256575861315,0.315569961842593,0.839659052273905,0.0900993404894073,1.27196787816096e-06,2844,1236,10454,367182,7908,15,92596461,92596462
RP11-388C12.1,0.801802936537369,0.521773331666659,0.355913439312188,0.846875882806143,10454,367182,8088,ENSG00000263063.1,ENSG00000263063.1,0.660933328426762,100,100,0.761444281683324,100,100,0.0617421950866459,0.000678428145669635,2456,1276,10454,367182,8087,17,82716254,82716255
RP11-389C8.1,0.022113042632294,0.547270485239,0.0681471801424216,0.0654213821632829,10454,367182,7231,ENSG00000244061.1,ENSG00000244061.1,0.00125896475987219,0.00481022068956737,0.601481626186579,0.248479081040704,0.205733436680297,0.176067024852876,0.0315021474690558,0.00436869839599999,1813,918,10454,367182,7230,5,72381793,72381794
RP11-38L15.3,0.393567665285653,0.530443778943864,0.510850674709805,0.894585748490622,10454,367182,6627,ENSG00000231187.2,ENSG00000231187.2,0.097232845769765,0.243450433048935,0.783551138752341,0.437830334821084,0.453217654744535,0.3220006705954,0.0386530348543224,2.24152037973228e-05,1273,376,10454,367182,6626,10,46598144,46598145
RP11-38M8.1,0.369223458248603,0.45726994907726,0.141228060086834,0.118108218497856,10454,367182,8661,ENSG00000273297.1,ENSG00000273297.1,0.68772359395045,100,100,0.832029010745335,100,100,0.0177745620618147,0.00775163953298234,2501,1176,10454,367182,8660,7,134432452,134432453
RP11-390E23.6,0.0480744268835823,0.178723000215745,0.990833958600046,0.171032671932677,10454,367182,8567,ENSG00000272686.1,ENSG00000272686.1,0.805036259935308,100,100,0.124073701915932,100,100,0.0437825913082608,0.000775356667617272,1884,1101,10454,367182,8566,7,123749067,123749068
RP11-390P2.4,0.00742832751347594,0.530647599181475,0.0178828464757101,0.23913566791271,10454,367182,6282,ENSG00000225177.5,ENSG00000225177.5,0.0122710078574627,100,100,0.518925090912401,100,100,0.0894075203209711,0.00176795429577947,2002,772,10454,367182,6281,6,138692571,138692572
RP11-392P7.6,0.605300492204641,0.565098041712232,0.462549482637347,0.255838393417274,10454,367182,7304,ENSG00000247498.9,ENSG00000247498.9,0.542530118150975,100,100,0.917102783609059,100,100,0.0322884039153356,0.00372701966812722,2189,1014,10454,367182,7303,12,12927725,12927726
RP11-394B2.1,0.956716304116637,0.450723412250195,0.857832217108756,0.986528662100298,10454,367182,9022,ENSG00000279569.1,ENSG00000279569.1,0.655221601487059,100,100,0.0015273727103088,100,100,0.02053796352994,0.0101472885763282,921,298,10454,367182,9021,16,70664449,70664450
RP11-394I13.2,0.13213174296081,0.819722493829151,0.0791283139077562,0.502116753557236,10454,367182,8424,ENSG00000271151.1,ENSG00000271151.1,0.182807216411727,0.352137206638887,0.575915090621737,0.0658034723200643,0.009427821616864,0.0147719928270946,0.0191922042903046,0.0238407297656593,1938,885,10454,367182,8423,2,173968350,173968351
RP11-395B7.4,0.345173527523996,0.583350467877582,0.948367548910247,0.947573934324413,10454,367182,6401,ENSG00000227053.1,ENSG00000227053.1,0.251133432043394,0.307026575987781,0.306738402729377,0.324036030204089,0.123496865417279,0.0731675797792597,0.0597161337832512,0.00545644204728637,2195,1027,10454,367182,6400,7,101017573,101017574
RP11-395L14.18,0.000534086156660618,0.120958717671531,0.000499284757216223,0.0623691473464021,10454,367182,8991,ENSG00000279267.1,ENSG00000279267.1,0.000495813392003141,100,100,0.0463896537379969,100,100,0.316339287771023,0.00773555310438852,2096,945,10454,367182,8990,2,113607907,113607908
RP11-395N3.2,0.650030272601082,0.687150826076639,0.770724031441246,0.793079481451921,10454,367182,8558,ENSG00000272622.1,ENSG00000272622.1,0.597269255915718,100,100,0.712263337235826,100,100,0.0125169108410414,0.000531315901228034,2094,1087,10454,367182,8557,2,226800145,226800146
RP11-396B14.2,0.0954841418255358,0.199562007981156,0.0227810041820459,0.0907997402173129,10454,367182,8087,ENSG00000263033.2,ENSG00000263033.2,0.158495039946372,100,100,0.0576127129507852,100,100,0.137172853235777,0.00859014519989854,3131,1233,10454,367182,8086,16,11196176,11196177
RP11-396C23.4,0.475028548068375,0.604113092330762,0.813586426626943,0.959676659730775,10454,367182,8548,ENSG00000272562.1,ENSG00000272562.1,0.377066933018263,0.604292723747746,0.633625060055892,0.109495479930504,0.137360832457029,0.235255441856033,0.011712409945517,0.00384865929892422,1684,874,10454,367182,8547,1,226061849,226061850
RP11-399O19.9,0.703885360406399,0.616405618270306,0.656024717500636,0.692750912982639,10454,367182,8018,ENSG00000261438.1,ENSG00000261438.1,0.271174836913407,100,100,0.845098647908952,100,100,0.0600718294728614,0.00342421569704538,1972,894,10454,367182,8017,10,89015835,89015836
RP11-3D4.4,0.257035812988777,0.391470413949868,0.148290039057639,0.999992289371567,10454,367182,8839,ENSG00000276702.1,ENSG00000276702.1,0.302338164523081,100,100,0.509629393985933,100,100,0.0133471278795274,0.00412799304515262,2691,1164,10454,367182,8838,15,33851177,33851178
RP11-400K9.4,0.402295380094524,0.55216109736197,0.923810282605361,0.787048558805515,10454,367182,7012,ENSG00000237807.3,ENSG00000237807.3,0.174223544949477,100,100,0.136663464741354,100,100,0.0388060044519068,0.000130764714931655,2317,972,10454,367182,7011,8,53523930,53523931
RP11-403F21.4,0.513001721683759,0.778646287043492,0.463255986477593,0.927495540660612,10454,367182,9152,ENSG00000283162.1,ENSG00000283162.1,0.0280957510360407,0.0801312901925557,0.634344486283467,0.181206691788387,0.404741676296396,0.883923332344915,0.0103333953994916,0.00414602674202674,2183,1256,10454,367182,9151,9,38433695,38433696
RP11-405M12.3,0.0279811439751643,0.502294063491729,0.265610790489705,0.874590912493225,10454,367182,8930,ENSG00000278607.1,ENSG00000278607.1,0.429535034177705,0.246171229528852,0.139877968542198,0.382704576611468,0.635405112541449,0.703370028897622,0.0156551087930313,0.0406179317529915,1807,929,10454,367182,8929,18,75071090,75071091
RP11-405M12.4,0.780487119750367,0.600958736980302,0.626110631561224,0.638059086360145,10454,367182,8703,ENSG00000273669.1,ENSG00000273669.1,0.85114867541147,100,100,0.382381990300173,100,100,0.015773364384281,0.00493646791935137,1815,933,10454,367182,8702,18,75073542,75073543
RP11-406H21.2,0.778552873367369,0.537252565415564,0.686045574640906,0.738341620420916,10454,367182,8639,ENSG00000273153.1,ENSG00000273153.1,0.556996657819606,100,100,0.00217076524111581,100,100,0.0132839943060789,0.00233418674777895,2705,1258,10454,367182,8638,10,17137584,17137585
RP11-407G23.7,0.401766655494602,0.493175047677488,0.453150726384442,0.575413774956621,10454,367182,8837,ENSG00000276663.1,ENSG00000276663.1,0.632304839854638,0.678634995723038,0.459800463527857,0.837883234419586,0.743996341944794,0.458491103841108,0.0342817411753878,0.0105276833388529,2009,1076,10454,367182,8836,16,57246395,57246396
RP11-408A13.4,0.646546781484573,0.734350865478445,0.525902777146093,0.516782561269101,10454,367182,8595,ENSG00000272871.1,ENSG00000272871.1,0.978831528644664,100,100,0.128232030160246,100,100,0.16086700150531,0.0110239237764588,2605,1122,10454,367182,8594,9,14590064,14590065
RP11-408P14.1,0.0488197722258069,0.143080157013953,0.575916030731716,0.999999723440172,10454,367182,7186,ENSG00000243199.1,ENSG00000243199.1,0.769476721723779,100,100,0.92887684290732,100,100,0.012330589177189,0.00997085618042233,2634,1465,10454,367182,7185,4,65573458,65573459
RP11-409C19.2,0.408803599495644,0.45350311586314,0.0137758867759227,0.187319127425782,10454,367182,7514,ENSG00000253223.1,ENSG00000253223.1,0.120679982656484,100,100,0.167364221381938,100,100,0.0123537419052405,0.0183962775114178,720,196,10454,367182,7513,8,66986186,66986187
RP11-410E4.1,0.103533789863303,0.821569771329349,0.447027523509312,0.603177440455375,10454,367182,7864,ENSG00000259915.2,ENSG00000259915.2,0.142868539473808,0.0967570928105415,0.112104689332962,0.0189068423032245,0.0283182861096519,0.203316574917516,0.17399920750214,0.0256832465612921,1809,1146,10454,367182,7863,2,186356772,186356773
RP11-413H22.3,0.936282480742656,0.806252337125849,0.242448370953112,0.955377420892207,10454,367182,8719,ENSG00000274031.1,ENSG00000274031.1,0.05042168914236,0.00654504825622182,0.0125561328220283,0.903578609818138,0.61340273208573,0.326484816712675,0.312349502304589,0.265107126325131,2193,1204,10454,367182,8718,16,56466150,56466151
RP11-415F23.3,0.131633007271348,0.269042709361115,0.502228477218934,0.951977312287325,10454,367182,8536,ENSG00000272498.1,ENSG00000272498.1,0.321125335425985,100,100,0.128965470058748,100,100,0.060154251078635,0.00710636454967493,2769,1442,10454,367182,8535,3,16339307,16339308
RP11-415J8.7,0.0779515110479445,0.21578924194757,0.101845067201403,0.0728214555038285,10454,367182,8377,ENSG00000270115.1,ENSG00000270115.1,0.587537563101956,0.726132990746081,0.556480110360318,0.725214137750567,0.106062232523315,0.0367081475946736,0.0219434746248303,0.00114442646065479,1487,791,10454,367182,8376,1,33261211,33261212
RP11-416N2.4,0.546326557855123,0.608109803171443,0.202728376072255,0.803881754736507,10454,367182,8632,ENSG00000273108.1,ENSG00000273108.1,0.101630323380308,0.0957326886307835,0.15599247329017,0.255979025740905,0.51029056120007,0.814287045923875,0.0101469446135296,0.0203143272555063,1529,839,10454,367182,8631,10,103608618,103608619
RP11-418H16.1,0.894979511615995,0.510681481851231,0.143603421352116,0.95328867406593,10454,367182,9133,ENSG00000281920.1,ENSG00000281920.1,0.214958604368762,0.254934303372347,0.274162224622292,0.626968145762289,0.363588580366196,0.181259399164968,0.0811933197780414,0.0021840042993531,2315,1014,10454,367182,9132,2,65623271,65623272
RP11-418J17.1,0.0440624081843877,0.0616193840147201,0.829841053725275,0.677418277958725,10454,367182,6636,ENSG00000231365.5,ENSG00000231365.5,0.749796213068112,100,100,0.654376697614454,100,100,0.148392003689921,0.000277445140001603,2024,731,10454,367182,6635,1,119140458,119140459
RP11-419I17.1,0.206051467076912,0.509009327120519,0.361561078459581,0.353664289292805,10454,367182,9173,ENSG00000283674.1,ENSG00000283674.1,0.924389844670834,100,100,0.971261953293435,100,100,0.0375568967239276,0.00442931106991285,2252,623,10454,367182,9172,8,12665587,12665588
RP11-420A23.1,0.830884825999703,0.450494403987181,0.687554463485364,0.985241067650017,10454,367182,7489,ENSG00000251432.6,ENSG00000251432.6,0.616958913973175,0.868881361135034,0.860367944391346,0.615543932652067,0.539972637272823,0.322126678046352,0.0800675760310226,0.000593770159187758,1156,505,10454,367182,7488,4,128292750,128292751
RP11-420K14.1,0.98814687093249,0.882894993798782,0.622110924685952,0.506990989021327,10454,367182,8283,ENSG00000268278.1,ENSG00000268278.1,0.678855459958713,0.462932838441505,0.24200574770324,0.305379181921535,0.491831279835983,0.543722195719932,0.0826684105736085,0.00564130675040328,3011,1470,10454,367182,8282,19,21637973,21637974
RP11-421F16.3,0.110541041824721,0.308940792584177,0.581978021012604,0.339720352589826,10454,367182,7315,ENSG00000247903.1,ENSG00000247903.1,0.211791320063096,0.381477415061357,0.54391862266484,0.134427047288957,0.00402552956502783,0.00302957911278591,0.505272032693137,0.461159453018206,2369,1165,10454,367182,7314,12,26971585,26971586
RP11-421M1.8,0.115390481098448,0.502043644829207,0.0294567688319374,0.520047303381499,10454,367182,8484,ENSG00000272097.1,ENSG00000272097.1,0.0410521412974073,100,100,0.100147616190898,100,100,0.0163430591420031,0.00138781807883868,2065,844,10454,367182,8483,6,10747662,10747663
RP11-422N16.3,0.46687723042019,0.494073991398478,0.945377013578589,0.94055978030983,10454,367182,7320,ENSG00000248050.1,ENSG00000248050.1,0.959792237175517,100,100,0.5887304500849,100,100,0.010480425027394,0.00409572273313022,1707,636,10454,367182,7319,8,109644114,109644115
RP11-423H2.1,0.853410262098872,0.654955993609816,0.83450076257265,0.99999982249415,10454,367182,4270,ENSG00000170089.15,ENSG00000170089.15,0.715154051693305,100,100,0.23194532350951,100,100,0.0439726617729578,0.00184989961695013,1740,666,10454,367182,4269,5,177809406,177809407
RP11-423H2.3,0.415276826170222,0.399690457482314,0.249455794468719,0.999994338430707,10454,367182,7400,ENSG00000249684.5,ENSG00000249684.5,0.144861787740925,100,100,0.14459475501712,100,100,0.0167837653730814,0.00387420912912631,2011,781,10454,367182,7399,5,177951412,177951413
RP11-423H2.4,0.49308910533444,0.512683237765199,0.979665308215628,0.941136640986756,10454,367182,9080,ENSG00000280207.1,ENSG00000280207.1,0.314158077765726,100,100,0.0377121863549836,100,100,0.0304849204785433,0.000360667049704942,2055,800,10454,367182,9079,5,177967003,177967004
RP11-424C20.2,0.160189416254999,0.320929315081249,0.589625623379607,0.61837180878226,10454,367182,7716,ENSG00000256663.1,ENSG00000256663.1,0.935302141924922,0.656153825858765,0.360517186430544,0.0850248014247128,0.179500881099645,0.493438671482601,0.011906746947549,0.00732611448660153,2877,971,10454,367182,7715,12,20551589,20551590
RP11-425D10.10,0.689461852781687,0.722213414155264,0.585147181681128,0.550789630369093,10454,367182,7905,ENSG00000260273.1,ENSG00000260273.1,0.301503465063418,100,100,0.337825324644993,100,100,0.0689752398621615,0.0109008688378164,1953,939,10454,367182,7904,6,109382794,109382795
RP11-426C22.6,0.937272836442752,0.676369143337304,0.603075002290781,0.863785413931194,10454,367182,7974,ENSG00000260953.1,ENSG00000260953.1,0.223038700450524,0.459856130146264,0.79274163829575,0.842492176583755,0.313068578758477,0.130783593842897,0.0585533192534343,0.00350934738321913,1241,526,10454,367182,7973,16,29264478,29264479
RP11-426J5.3,0.637097250426615,0.49121465837284,0.991053565138459,0.937593604154679,10454,367182,8958,ENSG00000278983.1,ENSG00000278983.1,0.913971395360024,0.229514741829324,0.0868524544076808,0.352374589352843,0.616154242869088,0.747516777081461,0.128271804002134,0.0288187211325558,2366,1131,10454,367182,8957,18,48564794,48564795
RP11-429B14.4,0.517641187695281,0.645953725607224,0.78640226011787,0.58800575173693,10454,367182,8025,ENSG00000261478.1,ENSG00000261478.1,0.0769553868271338,100,100,0.137618800069373,100,100,0.193978616467897,0.00938160902751375,1907,864,10454,367182,8024,15,89508960,89508961
RP11-429J17.2,0.56133686684137,0.605470358235789,0.00490381656800537,0.00678823817687169,10454,367182,4912,ENSG00000181097.5,ENSG00000181097.5,0.190717500762509,0.387632416570323,0.6684654374332,0.00783361215795932,0.016820135814247,0.294432560503842,0.0321395496199052,0.000253368914563636,2040,816,10454,367182,4911,8,143696153,143696154
RP11-42O15.3,0.693571006615207,0.621788544103432,0.82730357867169,0.638030729463635,10454,367182,8475,ENSG00000271992.1,ENSG00000271992.1,0.897829472745783,100,100,0.644088501079068,100,100,0.0205323122976448,0.00415790172969888,1786,923,10454,367182,8474,1,70445070,70445071
RP11-430E17.1,0.194324565232807,0.651966287983972,0.209797371263474,0.967943980481466,10454,367182,8745,ENSG00000274578.1,ENSG00000274578.1,0.190528004674242,100,100,0.0984324679620095,100,100,0.0158881819049527,0.000929997300653427,1842,946,10454,367182,8744,18,28146702,28146703
RP11-430H10.1,0.339371051639733,0.477553717437151,0.749512007263743,0.64142724502038,10454,367182,7575,ENSG00000254427.1,ENSG00000254427.1,0.665327954239942,0.891642340495922,0.83710326795463,0.00690919343025054,0.00227824615586128,0.027291472767763,0.146108507445444,0.0116650535885436,2010,852,10454,367182,7574,11,45355370,45355371
RP11-430H10.2,0.0916207657000272,0.532593171838055,0.0242934684745805,0.0143043343198681,10454,367182,7645,ENSG00000255267.3,ENSG00000255267.3,0.0108929932248581,100,100,0.760527305300373,100,100,0.0125399323302574,0.00855764141917926,1979,838,10454,367182,7644,11,45371396,45371397
RP11-430K21.2,0.557536545664989,0.572496913841703,0.590721593710604,0.688818636000834,10454,367182,6211,ENSG00000224067.2,ENSG00000224067.2,0.679704521062309,100,100,0.0150213063685791,100,100,0.0145961545870446,0.00270720062694338,2207,1076,10454,367182,6210,9,111802979,111802980
RP11-431K24.1,0.0366926759466173,0.110879322325698,0.138898600633963,0.551693831485551,10454,367182,7042,ENSG00000238290.1,ENSG00000238290.1,0.502244374597673,0.763723666169961,0.765548256047731,0.432822427136879,0.0282477733107398,0.0106773897177928,0.245612430825667,0.000146659658211059,1940,919,10454,367182,7041,1,8026737,8026738
RP11-432J22.2,0.869249681174391,0.602917422124235,0.923487315378874,0.946766968769074,10454,367182,7024,ENSG00000238058.1,ENSG00000238058.1,0.922754827831475,0.792903515048013,0.500118896892495,0.57895575337297,0.180015090358323,0.0772656519646158,0.130866001395333,0.000685316979915843,2593,1216,10454,367182,7023,9,135907811,135907812
RP11-433J8.1,0.838825209599921,0.978410079324095,0.439048897346422,0.993436312649673,10454,367182,7775,ENSG00000258702.1,ENSG00000258702.1,0.421084750046009,0.456349763952116,0.337030958437188,0.993554697490568,0.270246323442464,0.105739212687446,0.340140600962714,0.0999822534911514,2239,1217,10454,367182,7774,14,96592732,96592733
RP11-434E6.4,0.373520331425026,0.357006791166192,0.0930643621167227,0.413673601921411,10454,367182,8885,ENSG00000277559.1,ENSG00000277559.1,0.4478516683408,100,100,0.221504653265671,100,100,0.0157152105028046,0.0279208825085622,2383,1228,10454,367182,8884,16,54290964,54290965
