gene_name,pg_adsp,pnl_adsp,pg_ukb,pnl_ukb,adsp_size.x,ukb_size.x,gene_ind.x,ensembl,gene_names,pg_X1_adsp,pg_X2_adsp,pnl_X2_adsp,pg_X1_ukb,pg_X2_ukb,pnl_X2_ukb,stage1_r2,stage1_X2_f2,num_snps_original,num_snps_common,adsp_size.y,ukb_size.y,gene_ind.y,chr,TSS,TES
TMEM80,0.223659150429803,0.474924430167441,0.577898098797358,0.521078677599307,10454,367182,4947,ENSG00000177042.14,ENSG00000177042.14,0.680472510663272,0.780269316960787,0.567650030869286,0.660300771325432,0.868491721090899,0.765661995510306,0.311386696468186,0.00153706657112155,2804,1091,10454,367182,4946,11,695532,695533
TMEM81,0.472988936098715,0.531148260966189,0.554131896136661,0.820258199426263,10454,367182,4809,ENSG00000174529.7,ENSG00000174529.7,0.648895051240819,100,100,0.421926098546641,100,100,0.065252329942808,0.00414496783104717,2171,775,10454,367182,4808,1,205084459,205084460
TMEM86B,0.298113915035487,0.50719186886161,0.264084233971012,0.440179460610001,10454,367182,5096,ENSG00000180089.5,ENSG00000180089.5,0.507514949294947,0.448450379898967,0.280494495233342,0.752268440628654,0.906095722484063,0.754746054687954,0.0582767001619351,0.000621705989549142,3116,1207,10454,367182,5095,19,55229263,55229264
TMEM87B,0.66769602972605,0.595078875248647,0.838573687519761,0.825785181022354,10454,367182,3475,ENSG00000153214.9,ENSG00000153214.9,0.471432420442209,0.0252750055251792,0.00892906769126011,0.231139729705207,0.393272915613015,0.510681622839199,0.240399920975167,0.0668706072153588,1663,848,10454,367182,3474,2,112055222,112055223
TMEM89,0.611009867849017,0.561618610403181,0.945265623390109,0.888794525733081,10454,367182,5266,ENSG00000183396.3,ENSG00000183396.3,0.592891559737252,0.858619940539249,0.890310849154213,0.0551558514835443,0.0568581747520193,0.151505741955818,0.0210522036897434,0.00181386197972306,775,287,10454,367182,5265,3,48621854,48621855
TMEM8A,0.394238774240228,0.475799714572013,0.289083516431266,0.610768116794062,10454,367182,2236,ENSG00000129925.10,ENSG00000129925.10,0.222585814622018,100,100,0.0723932357529106,100,100,0.182867317720916,0.00557806283180484,2013,792,10454,367182,2235,16,384395,384396
TMEM8B,0.300909822303732,0.799343062231766,0.992178797750378,0.226769445143488,10454,367182,2680,ENSG00000137103.16,ENSG00000137103.16,0.500206293665436,100,100,0.430344688795989,100,100,0.0121465925753685,0.00251371930636169,1725,959,10454,367182,2679,9,35816143,35816144
TMEM9,0.902735199624477,0.695538358879149,0.916982106875844,0.948557998203853,10454,367182,1701,ENSG00000116857.16,ENSG00000116857.16,0.960744252817536,100,100,0.0886910139169596,100,100,0.508210509931684,0.00217672461795001,2522,1071,10454,367182,1700,1,201171573,201171574
TMEM91,0.469196886958645,0.711896385300272,0.99800846279727,0.820369299071252,10454,367182,2992,ENSG00000142046.14,ENSG00000142046.14,0.585712254715377,0.684528421361292,0.497179396306362,0.4317009540406,0.602431891111242,0.52951686094821,0.29980814856148,0.0833661585217619,2065,699,10454,367182,2991,19,41350910,41350911
TMEM91,0.469196886958645,0.711896385300272,0.273472301759369,0.391951939896811,10454,367182,2992,ENSG00000142046.14,ENSG00000142046.14,0.585712254715377,0.684528421361292,0.497179396306362,0.4317009540406,0.602431891111242,0.52951686094821,0.29980814856148,0.0833661585217619,2065,699,10454,367182,2991,19,41350910,41350911
TMEM92,0.203455042880168,0.613605687185945,0.637437505366162,0.931320219638406,10454,367182,4287,ENSG00000167105.7,ENSG00000167105.7,0.387677071173046,0.0531762904840034,0.0236262737771548,0.827617331650161,0.754493922470812,0.47255437328235,0.283466492494076,0.0388247673226938,1905,929,10454,367182,4286,17,50271405,50271406
TMEM92-AS1,0.344823506133344,0.535063079707986,0.740695295440741,0.921120739782498,10454,367182,7272,ENSG00000251179.1,ENSG00000251179.1,0.553723938569626,0.677893211740817,0.51354390019193,0.857269608297633,0.913514330859188,0.699909601098628,0.12359227876846,0.00155159811149655,1922,933,10454,367182,7271,17,50287854,50287855
TMEM97,0.559193148885675,0.550447073201728,0.341633897527547,0.746459588421892,10454,367182,1354,ENSG00000109084.13,ENSG00000109084.13,0.227426871993339,0.36220680468488,0.448578926658493,0.106407653841853,0.0518798446148519,0.0688230758941844,0.0519461389296166,0.00238282046832663,798,464,10454,367182,1353,17,28319094,28319095
TMEM98,0.220263091043987,0.250865324106201,0.600775864989179,0.568810376056918,10454,367182,47,ENSG00000006042.11,ENSG00000006042.11,0.242626913780608,100,100,0.500562831748576,100,100,0.157928650813016,0.00155444663704169,1865,1111,10454,367182,46,17,32927909,32927910
TMEM99,0.123212431287637,0.278206467280017,0.242553099294071,0.159230633864224,10454,367182,4370,ENSG00000167920.8,ENSG00000167920.8,0.750077413886042,100,100,0.3874949932043,100,100,0.0359120186670895,0.000755819644404738,2067,832,10454,367182,4369,17,40819161,40819162
TMEM9B,0.803548041893555,0.301819115503158,0.0812245640847542,0.0601936009426888,10454,367182,4849,ENSG00000175348.10,ENSG00000175348.10,0.529019111351678,0.792812522003686,0.794157015282149,0.572650329203644,0.344831463871984,0.178372870497742,0.139058778501143,0.0222874486366159,1885,982,10454,367182,4848,11,8964673,8964674
TMEM9B-AS1,0.092785369977508,0.244562369886137,0.0956102803730217,0.0779793005945164,10454,367182,7355,ENSG00000254860.5,ENSG00000254860.5,0.685262936605749,0.627719422161588,0.381136300358752,0.123075130315604,0.0681890643367348,0.0836149502181522,0.238754034618301,0.00450730181115223,1885,982,10454,367182,7354,11,8964773,8964774
TMIGD2,0.331684431849465,0.44038485600059,0.0951895130698342,0.679698377271972,10454,367182,4343,ENSG00000167664.8,ENSG00000167664.8,0.13806419912244,100,100,0.317293498649609,100,100,0.0104188985305231,0.000161519566750796,2305,1092,10454,367182,4342,19,4302430,4302431
TMIGD3,0.855124745799783,0.667592859863017,0.633112168369093,0.595751754810845,10454,367182,1893,ENSG00000121933.18,ENSG00000121933.18,0.734856800018909,0.898733215741048,0.753226032901607,0.277883823479144,0.10941452670718,0.0715189543683405,0.282337088892029,0.0371119001472057,2455,1168,10454,367182,1892,1,111563961,111563962
TMOD2,0.438527763971506,0.477350157970001,0.914342380462156,0.596202519569797,10454,367182,2190,ENSG00000128872.9,ENSG00000128872.9,0.531134140722822,0.346869429728236,0.189008565633987,0.166588839573401,0.310865843225269,0.515238078159719,0.240325069576323,0.000517905224283222,1580,782,10454,367182,2189,15,51751585,51751586
TMOD3,0.391111646554658,0.520446112179986,0.0280540955937133,0.0169340245636707,10454,367182,2785,ENSG00000138594.13,ENSG00000138594.13,0.187589867223778,0.0989673039692569,0.0891624062655057,0.566603320539138,0.696525203055091,0.52973311935406,0.116640126089772,0.0129645334091284,1520,755,10454,367182,2784,15,51829627,51829628
TMPRSS3,0.189897102704073,0.300815196981174,0.902889733990173,0.944591529095436,10454,367182,3734,ENSG00000160183.13,ENSG00000160183.13,0.951328771397515,0.986576528857697,0.878673937585636,0.0198423129980601,0.0396223194991283,0.309919986221691,0.1704059926812,0.0039339736203567,3129,1636,10454,367182,3733,21,42396845,42396846
TMPRSS9,0.893339165999641,0.607602106785914,0.232507383320759,0.986374187616206,10454,367182,5016,ENSG00000178297.12,ENSG00000178297.12,0.204837711836284,0.387959044391957,0.592644982772874,0.883910749998135,0.732050744567502,0.437629490956041,0.239311186617951,0.152789260216167,2666,1078,10454,367182,5015,19,2389785,2389786
TMTC1,0.330341751441698,0.398412951703278,0.997066257712866,0.529642470258705,10454,367182,2434,ENSG00000133687.15,ENSG00000133687.15,0.364229707769354,0.627417410800041,0.741212333394291,0.782415531617344,0.956010833131632,0.906819865202201,0.462918524249117,0.0303753091107066,3192,1710,10454,367182,2433,12,29784758,29784759
TMTC4,0.857847733110871,0.552239852777519,0.283432089387195,0.247614363649621,10454,367182,2025,ENSG00000125247.15,ENSG00000125247.15,0.643605841067494,0.799886818099886,0.629667434008857,0.798937400034864,0.678695577016583,0.399350632013481,0.340096779117404,0.0163150614727848,2144,945,10454,367182,2024,13,100675092,100675093
TMX1,0.419409806267551,0.543739886686789,0.0973636814381598,0.837257234310959,10454,367182,2865,ENSG00000139921.12,ENSG00000139921.12,0.105408695809067,0.175410659171252,0.353852433650741,0.963410970087349,0.345975721469817,0.145323331078804,0.131442522242171,0.00140820831447212,2520,1381,10454,367182,2864,14,51240167,51240168
TMX2,0.136440141059516,0.418813761810003,0.231762258709028,0.182522028387889,10454,367182,6244,ENSG00000213593.9,ENSG00000213593.9,0.0421361286568102,100,100,0.267692798646138,100,100,0.0395986933106902,0.00175814444927041,1662,850,10454,367182,6243,11,57712599,57712600
TMX3,0.40127613444671,0.679139699185801,0.274676797057385,0.164705329985328,10454,367182,4229,ENSG00000166479.9,ENSG00000166479.9,0.347649612168595,0.64334463301758,0.989480913921442,0.240415395387012,0.401690262747315,0.504244160936073,0.0457733292545558,0.000482010719676637,1987,852,10454,367182,4228,18,68715207,68715208
TMX4,0.251130365409541,0.565019306250092,0.437584691414874,0.708445216364526,10454,367182,2061,ENSG00000125827.8,ENSG00000125827.8,0.0255750213344346,100,100,0.402496758873745,100,100,0.0469687172935181,0.000988345247108139,2296,1202,10454,367182,2060,20,8019828,8019829
TNFAIP2,0.920970632283255,0.567615833011914,0.520165710805037,0.79912633299478,10454,367182,5396,ENSG00000185215.8,ENSG00000185215.8,0.491034441141434,100,100,0.634902203764312,100,100,0.010178861382472,0.0012222811449483,1754,706,10454,367182,5395,14,103123441,103123442
TNFAIP6,0.321069311808107,0.42523333999915,0.546113062689217,0.986633044971591,10454,367182,1957,ENSG00000123610.4,ENSG00000123610.4,0.34581227403823,0.355736621885144,0.277692014038703,0.959238196722189,0.215795901916746,0.0800331661575261,0.442131797812724,0.000309376919714459,1941,848,10454,367182,1956,2,151357591,151357592
TNFAIP8,0.921058986848917,0.849205909691495,0.807834429965296,0.755212780985355,10454,367182,3184,ENSG00000145779.7,ENSG00000145779.7,0.865432667917133,100,100,0.104095470938176,100,100,0.0341435657965226,0.000168503478239807,1767,793,10454,367182,3183,5,119268691,119268692
TNFAIP8L3,0.647424671184044,0.935641702434794,0.924287800263058,0.831205551909159,10454,367182,5281,ENSG00000183578.6,ENSG00000183578.6,0.352490108095701,100,100,0.967293663938064,100,100,0.0102818439934528,0.00389990759409537,1910,1085,10454,367182,5280,15,51105275,51105276
TNFRSF10A,0.489997016780537,0.464864996208307,0.241891620794342,0.379723068942634,10454,367182,1079,ENSG00000104689.9,ENSG00000104689.9,0.184963439117775,0.389198670171806,0.718304666241519,0.609558019880109,0.196860726804928,0.0837959611713185,0.162195295762293,0.011199872267936,2826,1372,10454,367182,1078,8,23225125,23225126
TNFRSF10B,0.97100052575107,0.719976417881777,0.137126497984925,0.945518664214415,10454,367182,1863,ENSG00000120889.12,ENSG00000120889.12,0.0374101346579945,0.0973746683525625,0.567473796365048,0.673678113391265,0.809856594328981,0.620998745443693,0.200256834149793,0.00565166399942437,2520,1192,10454,367182,1862,8,23069178,23069179
TNFRSF10C,0.111562486566499,0.191857888244222,0.011286247245772,0.0094165289959966,10454,367182,4762,ENSG00000173535.13,ENSG00000173535.13,0.238375611917775,100,100,0.932582026856586,100,100,0.14010155249072,0.000318134251441616,2577,1225,10454,367182,4761,8,23084354,23084355
TNFRSF10D,0.190358398470236,0.474490283814691,0.543088357197675,0.732093936535514,10454,367182,4760,ENSG00000173530.5,ENSG00000173530.5,0.330818305460578,100,100,0.182297747101886,100,100,0.0156924580898241,0.00017483859232873,2763,1338,10454,367182,4759,8,23164029,23164030
TNFRSF13C,0.828261473454665,0.588513040104012,0.408012164471276,0.999999993221023,10454,367182,3724,ENSG00000159958.6,ENSG00000159958.6,0.359901748213684,0.635235415670987,0.792329497127654,0.850219109501982,0.799291020318085,0.520754015554031,0.0752377415017725,0.0469111548036734,1597,550,10454,367182,3723,22,41926817,41926818
TNFRSF14,0.629889912518721,0.729825662384827,0.204731150415469,0.580540218028173,10454,367182,3631,ENSG00000157873.17,ENSG00000157873.17,0.138730456843967,0.313264772667246,0.718922908150295,0.879135217507949,0.764420418100008,0.473347805244689,0.0298608589701956,0.000753907821334769,1906,806,10454,367182,3630,1,2556696,2556697
TNFRSF18,0.373440389590474,0.392512124881591,0.0281515560701093,0.0387530350097158,10454,367182,5498,ENSG00000186891.13,ENSG00000186891.13,0.446571163466593,0.356396735677809,0.22314376473749,0.550158208962102,0.828867804820094,0.892229427919296,0.091350036498867,0.00171865495690052,1802,463,10454,367182,5497,1,1206690,1206691
TNFRSF25,0.468201026415211,0.540167631551228,0.451209687761466,0.591933367529084,10454,367182,6347,ENSG00000215788.9,ENSG00000215788.9,0.777914333700876,0.439664376376624,0.211099363719743,0.661606802839379,0.854847061789549,0.726780966438475,0.0602876003776388,0.00333143321258901,1940,881,10454,367182,6346,1,6466090,6466091
TNFRSF4,0.31991539137572,0.491489927438192,0.607343893478981,0.668905366459144,10454,367182,5494,ENSG00000186827.10,ENSG00000186827.10,0.227342501792651,0.406641205743715,0.55851013651551,0.440199887187319,0.667387685950254,0.644420222629546,0.0307319632234201,0.00970217359940866,1816,463,10454,367182,5493,1,1214131,1214132
TNFSF12,0.824934494900216,0.747223037300104,0.544498149913971,0.886075338093419,10454,367182,6990,ENSG00000239697.10,ENSG00000239697.10,0.130586603493926,100,100,0.10931233792745,100,100,0.201695642583995,0.000805265302041419,1833,754,10454,367182,6989,17,7548890,7548891
TNFSF13,0.0914720956812111,0.478864190140547,0.000198017862785171,2.9026979202873e-05,10454,367182,3838,ENSG00000161955.16,ENSG00000161955.16,0.0503228738097689,0.140176660704048,0.752774763407912,0.273974015474255,0.517530034557896,0.728345856790104,0.0281733045885056,0.00068696740132824,1829,755,10454,367182,3837,17,7558291,7558292
TNFSF13B,0.279124453758485,0.279924291092513,0.17720089351997,0.646761850433711,10454,367182,976,ENSG00000102524.11,ENSG00000102524.11,0.270131798036708,0.536198743843997,0.861405784253653,0.502078973269362,0.798255808515198,0.991492982071964,0.043678852194277,0.0431079381096177,2536,1387,10454,367182,975,13,108251239,108251240
TNFSF15,0.4938959540449,0.537257435182884,0.264551213973333,0.980137191873632,10454,367182,5162,ENSG00000181634.7,ENSG00000181634.7,0.258608294556204,100,100,0.576684882556056,100,100,0.0702128581550227,0.000139236583752195,2245,1174,10454,367182,5161,9,114806125,114806126
TNFSF4,0.670821246671206,0.46133987049053,0.535443842840179,0.66691879632358,10454,367182,1737,ENSG00000117586.10,ENSG00000117586.10,0.597490950948267,0.748132487443021,0.582910749565691,0.890760361839513,0.847045865114234,0.575761176464616,0.0104589195334496,0.000491701557299842,1496,588,10454,367182,1736,1,173207312,173207313
TNFSF8,0.0054645300706192,0.014350379180241,0.81779086457265,0.59690886375922,10454,367182,1253,ENSG00000106952.7,ENSG00000106952.7,0.531137091410829,0.35578447592053,0.195645757016194,0.114285662807181,0.230219722455993,0.505433167629195,0.0289262239415787,0.000659962661801995,2354,1297,10454,367182,1252,9,114930594,114930595
TNFSF9,0.311239542879891,0.276607548832693,0.546342612187449,0.933059278017138,10454,367182,2049,ENSG00000125657.4,ENSG00000125657.4,0.343031728900013,0.567408887559506,0.628343381342319,0.455593470102698,0.369297639358311,0.230851898484593,0.0148684610308507,0.000653284658821166,2686,1283,10454,367182,2048,19,6530998,6530999
TNIP1,0.761105328274885,0.620852485631058,0.788352488221042,0.897808992871974,10454,367182,3192,ENSG00000145901.14,ENSG00000145901.14,0.161630720205929,0.276426769779023,0.43374286820443,0.135744069986114,0.0522991424975797,0.0552012667424771,0.101946053845231,0.00330308502926836,2525,909,10454,367182,3191,5,151093576,151093577
TNIP2,0.0385078062074897,0.579690153342864,0.0757141575665555,0.269339203128009,10454,367182,4441,ENSG00000168884.14,ENSG00000168884.14,0.0193783650674185,0.0647733440292165,0.933614571415583,0.20855782040633,0.383724197509268,0.563164326677791,0.0152089436230014,0.00166236780408384,1938,916,10454,367182,4440,4,2756375,2756376
TNK1,0.104939381940874,0.272851129316199,0.488534392502882,0.728484386343791,10454,367182,4799,ENSG00000174292.12,ENSG00000174292.12,0.216508605626418,100,100,0.465153808158316,100,100,0.0220792494899503,0.00239710219168048,1908,781,10454,367182,4798,17,7380533,7380534
TNK2,0.501559174640867,0.615995663222245,0.764092499688151,0.791718651575755,10454,367182,313,ENSG00000061938.16,ENSG00000061938.16,0.415857084978681,0.220056449741227,0.124030853727975,0.266394615879299,0.5200574744142,0.787852076124013,0.0478339330650963,0.00861456323810674,2463,943,10454,367182,312,3,195911944,195911945
TNKS2,0.390004467278007,0.486520463291813,0.689930171676321,0.952408486501057,10454,367182,1284,ENSG00000107854.5,ENSG00000107854.5,0.711373644212909,100,100,0.292214683787492,100,100,0.0116013884190897,0.00361167826122604,1550,605,10454,367182,1283,10,91798311,91798312
TNKS2-AS1,0.576702153972898,0.589424695909423,0.84142174828966,0.946208297987784,10454,367182,6627,ENSG00000228701.1,ENSG00000228701.1,0.439160110149297,100,100,0.214112945998609,100,100,0.119979748723654,6.18094838018936e-05,1550,605,10454,367182,6626,10,91798290,91798291
TNNI3K,0.139416724121636,0.322753948287123,0.873906089825157,0.935027985031294,10454,367182,1696,ENSG00000116783.14,ENSG00000116783.14,0.623735714266695,0.670953985991007,0.455292562477684,0.0432281281985107,0.0688016902422914,0.260405625431075,0.0493000678170008,0.00124753491056496,1521,626,10454,367182,1695,1,74235400,74235401
TNNT1,0.65918393337982,0.642995203830633,0.591885657690856,0.637330589187976,10454,367182,1117,ENSG00000105048.16,ENSG00000105048.16,0.555289734490645,100,100,0.437113637716107,100,100,0.163212158644806,0.00999349916172047,3316,1252,10454,367182,1116,19,55149353,55149354
TNNT3,0.993164523111706,0.651822259294808,0.0498727537767671,0.539634039999789,10454,367182,2275,ENSG00000130595.17,ENSG00000130595.17,0.0211807464170045,0.0325881864403086,0.21522422466455,0.440514031659951,0.656844571211328,0.620138324991945,0.0668010914068149,0.00413663830423174,2675,1345,10454,367182,2274,11,1919561,1919562
TNPO1,0.94794590226254,0.727433321733322,0.886572066811304,0.860225687689897,10454,367182,589,ENSG00000083312.17,ENSG00000083312.17,0.977678166037954,0.375228225574547,0.161559839606786,0.40309980311833,0.704395003155321,0.966411840592617,0.0104054658954614,0.0123047153492811,1740,999,10454,367182,588,5,72816565,72816566
TNPO2,0.502816451530588,0.548122827543543,0.925855018143039,0.786386713810639,10454,367182,1164,ENSG00000105576.15,ENSG00000105576.15,0.762717478988354,100,100,0.510752651801172,100,100,0.0138061257186671,0.0031891101252812,1496,675,10454,367182,1163,19,12724010,12724011
TNPO3,0.691123064605451,0.598177694368774,0.915983905793313,0.895638422663433,10454,367182,325,ENSG00000064419.13,ENSG00000064419.13,0.640704091555028,0.597290998386708,0.367278772979131,0.0467384002875971,0.0682996190942038,0.234571487513204,0.373272189670972,0.163105080481593,1993,1054,10454,367182,324,7,129055172,129055173
TNRC6A,0.423056789785379,0.540742575833667,0.104380830244431,0.0546080035067206,10454,367182,701,ENSG00000090905.18,ENSG00000090905.18,0.0320113083810807,0.0464789312094467,0.214652424950741,0.119600475150096,0.295601030326365,0.902693490221438,0.138326462054288,0.0112858722718139,2194,1229,10454,367182,700,16,24610208,24610209
TNRC6C-AS1,0.725119382780782,0.676062672000041,0.634069737664255,0.775271905083219,10454,367182,5973,ENSG00000204282.4,ENSG00000204282.4,0.145980824290396,0.318303229831987,0.674972650450579,0.690695350002044,0.798900284238185,0.589769446241442,0.233519156319372,0.0524952174509315,2885,1570,10454,367182,5972,17,78110456,78110457
TNS1,0.703165820234038,0.557982818167419,0.795262434898236,0.878922579464784,10454,367182,551,ENSG00000079308.16,ENSG00000079308.16,0.974005129107391,100,100,0.635442439057279,100,100,0.0473061588230225,0.000130777842464256,1642,711,10454,367182,550,2,218002994,218002995
TNS2,0.287648157682855,0.588692922944152,0.915381701917292,0.915649432423799,10454,367182,1429,ENSG00000111077.17,ENSG00000111077.17,0.699117990203458,100,100,0.997234342032303,100,100,0.0362956031453112,0.000283530121512749,1980,812,10454,367182,1428,12,53047050,53047051
TNXB,0.731287288125696,0.803623509933907,0.165069531967391,0.214554774898359,10454,367182,4417,ENSG00000168477.17,ENSG00000168477.17,0.256580008389834,0.511611648730537,0.817381532000804,0.410033123615631,0.64709601279549,0.661408468424202,0.0142881857009929,0.00163375241803847,5325,2809,10454,367182,4416,6,32115262,32115263
TOB1,0.631676390083401,0.651971421251674,0.221668002839422,0.827467022345164,10454,367182,2942,ENSG00000141232.4,ENSG00000141232.4,0.101282805123458,0.248036732819408,0.747959586323257,0.289269022552529,0.551523905196461,0.795575254750976,0.205583217552961,0.0434109758873897,1682,815,10454,367182,2941,17,50867494,50867495
TOB1,0.631676390083401,0.651971421251674,0.245820347989256,0.997918049278168,10454,367182,2942,ENSG00000141232.4,ENSG00000141232.4,0.101282805123458,0.248036732819408,0.747959586323257,0.289269022552529,0.551523905196461,0.795575254750976,0.205583217552961,0.0434109758873897,1682,815,10454,367182,2941,17,50867494,50867495
TOGARAM2,0.480600956166137,0.516625277375792,0.694998979942719,0.583443391735461,10454,367182,5627,ENSG00000189350.12,ENSG00000189350.12,0.532146074465314,100,100,0.965492098674018,100,100,0.126706646705234,0.000215311047154789,2427,1196,10454,367182,5626,2,28956610,28956611
TOLLIP-AS1,0.00379045766230279,0.0516670523102307,0.950974318214913,0.52067599720412,10454,367182,7366,ENSG00000255153.1,ENSG00000255153.1,0.218169596373021,100,100,0.0121514813404625,100,100,0.0593343234574684,0.000392554195282645,2803,1368,10454,367182,7365,11,1309768,1309769
TOM1,0.740557526666031,0.719887497653418,0.405959232368643,0.395312105737104,10454,367182,839,ENSG00000100284.20,ENSG00000100284.20,0.443780625551009,0.579606210380154,0.477604063943692,0.0188981564485651,0.0178878111474013,0.111250965335697,0.156495746885229,0.0257098403097355,2505,1009,10454,367182,838,22,35299274,35299275
TOM1L2,0.943118801259677,0.603969052392772,0.293204709882607,0.274455092588553,10454,367182,4868,ENSG00000175662.17,ENSG00000175662.17,0.582898598901388,0.04002111333407,0.0132543150945178,0.648261700049623,0.0815686652739894,0.028385252116213,0.0302124288780225,0.000111092662935253,1438,471,10454,367182,4867,17,17972421,17972422
TOMM20P2,0.156939974244106,0.45700898633793,0.120603201043987,0.649325626478152,10454,367182,7407,ENSG00000255987.1,ENSG00000255987.1,0.073386711000121,100,100,0.105064605891317,100,100,0.0167173669359031,0.00145056599362368,1826,869,10454,367182,7406,17,35515185,35515186
TOMM34,0.957965695670977,0.883163389151794,0.686494857068518,0.99011624032785,10454,367182,152,ENSG00000025772.7,ENSG00000025772.7,0.645745144412659,0.884618369685319,0.853920374939747,0.953990193818443,0.485374509017139,0.229761354441949,0.383898777653757,0.0373918894169629,1605,846,10454,367182,151,20,44960485,44960486
TOMM40L,0.753561510955266,0.53647792523406,0.626685007437894,0.656654166107848,10454,367182,3679,ENSG00000158882.14,ENSG00000158882.14,0.550218343599099,0.822615245515916,0.854511712223567,0.0755978502181938,0.00551286868959105,0.00711286075321123,0.258709502044648,0.0166338827177237,2257,920,10454,367182,3678,1,161225938,161225939
TOMM6,0.292640262904556,0.492508263782141,0.405249538452361,0.518652194171177,10454,367182,6306,ENSG00000214736.7,ENSG00000214736.7,0.708955589189973,0.342458502882408,0.156905623807429,0.333218668957718,0.073039581589597,0.0381761990588574,0.0741287008761321,0.000592263529870107,2201,1258,10454,367182,6305,6,41787661,41787662
TOMM7,0.261039468478828,0.480800943875445,0.807238142600718,0.606655422380124,10454,367182,5696,ENSG00000196683.10,ENSG00000196683.10,0.849048328087688,0.942225299908016,0.77354763111273,0.750988501661387,0.755138202695881,0.497154085410986,0.29440625104562,0.0171966808390125,2382,1194,10454,367182,5695,7,22822851,22822852
TOMM70,0.749547697106312,0.671572368371295,0.686347746328282,0.679407181119362,10454,367182,3505,ENSG00000154174.7,ENSG00000154174.7,0.494172055477343,100,100,0.76752189136883,100,100,0.0205609765927361,0.00629079516696626,1567,692,10454,367182,3504,3,100401191,100401192
TONSL,0.454531924712265,0.434197280239139,0.634277248737327,0.714201386466237,10454,367182,3795,ENSG00000160949.16,ENSG00000160949.16,0.513133259116318,100,100,0.8813682697322,100,100,0.140052826638668,0.00157498024997919,1078,360,10454,367182,3794,8,144444443,144444444
TOP1MT,0.679789568472867,0.649592109076613,0.11293171688339,0.252897034027953,10454,367182,5343,ENSG00000184428.12,ENSG00000184428.12,0.385221422247045,0.681010449763503,0.904423286367061,0.0099911526051941,0.0325891272824306,0.645915578065852,0.0670418317411482,0.00159028469658037,2511,1000,10454,367182,5342,8,143359978,143359979
TOP3A,0.932505475616118,0.487214551615741,0.963764915816849,0.898534536513092,10454,367182,4957,ENSG00000177302.14,ENSG00000177302.14,0.515420897841592,100,100,0.2723639946072,100,100,0.0259773239124521,0.00137065340686662,1355,522,10454,367182,4956,17,18315006,18315007
TOP3BP1,0.936169475969275,0.586664380641316,0.979066397198743,0.952591576318683,10454,367182,6592,ENSG00000228050.1,ENSG00000228050.1,0.476128663244295,0.655543453023529,0.561640246248252,0.264264886919375,0.531761549561424,0.8967319910751,0.576989195954115,0.0649605554747689,3220,997,10454,367182,6591,22,22224565,22224566
TOPORS-AS1,0.840508002824087,0.593126794322549,0.274584434700967,0.733602975419846,10454,367182,6864,ENSG00000235453.8,ENSG00000235453.8,0.373837649598918,0.340547975059572,0.242931359367928,0.0648181515393482,0.0328649965613797,0.0643683398324523,0.0192344086580909,0.000402784979349231,2711,1550,10454,367182,6863,9,32551143,32551144
TOR1A,0.0864484166674772,0.191814684501304,0.0661090397789758,0.0918568328776083,10454,367182,2658,ENSG00000136827.11,ENSG00000136827.11,0.710716496035927,0.331530510647768,0.150180547212861,0.809660314249004,0.0193236731717689,0.005124918554528,0.212628971694252,0.00558363086461172,2353,1261,10454,367182,2657,9,129824133,129824134
TOR1B,0.0266855853855396,0.328398211994343,0.162404604141499,0.383876249551999,10454,367182,2656,ENSG00000136816.15,ENSG00000136816.15,0.552388773304096,0.713372911790011,0.570140010685405,0.847645525747461,0.0907973079084202,0.0291059909409234,0.31167908092006,0.0347509192656669,2375,1293,10454,367182,2655,9,129803152,129803153
TOR2A,0.526526352618493,0.809453110084654,0.15469531507553,0.128534527010594,10454,367182,3766,ENSG00000160404.17,ENSG00000160404.17,0.583880612472818,0.789577315316669,0.677883383661592,0.235279495864136,0.015837678997208,0.00870650329975981,0.0284566259220556,0.0110870052448555,1453,556,10454,367182,3765,9,127735316,127735317
TOR3A,0.985040693639352,0.631870021818376,0.350375445255484,0.516790741627685,10454,367182,5466,ENSG00000186283.13,ENSG00000186283.13,0.807949022498422,0.28037818892736,0.115007128579561,0.147471115913778,0.102996171519091,0.117681431428922,0.115233225471009,0.00246013054229222,2677,1446,10454,367182,5465,1,179081376,179081377
TOX,0.632115421053049,0.458587275475931,0.621350591077375,0.927641634623399,10454,367182,5909,ENSG00000198846.5,ENSG00000198846.5,0.141946419980916,100,100,0.958710760869129,100,100,0.0290406059303903,4.0192023549074e-05,1769,786,10454,367182,5908,8,59119038,59119039
TOX4,0.483728850376954,0.679341609842465,0.318996950237657,0.968072861387628,10454,367182,722,ENSG00000092203.13,ENSG00000092203.13,0.0662692268416073,100,100,0.00968049851925183,100,100,0.0263673517513257,9.54849270688864e-05,2766,1009,10454,367182,721,14,21476673,21476674
TP53I13,0.0745440009585611,0.13911659998878,0.708326027409291,0.179509962294791,10454,367182,4323,ENSG00000167543.15,ENSG00000167543.15,0.882986100853896,0.90493288604747,0.67299550941746,0.343955625712833,0.61785593312477,0.795206730437459,0.0292208054264085,0.000167589888165469,1052,577,10454,367182,4322,17,29566051,29566052
